drift_event_id,control_name,control_type,severity,change_type,status,baseline_value,current_value,change_date,change_hour,operator_name,operator_email,approver_name,approver_email,change_reason,compliance_impact,is_regression,is_off_hours,risk_score,score_breakdown,classification
DRF00076,Control-62,Vulnerability,High,Disable,Drifted,enabled=False,enabled=False,2026-03-26 10:54:40,10,Larry Martinez,larry.martinez@company.com,George Taylor,george.taylor@company.com,Troubleshooting,,True,False,105,"{""severity"": 30, ""status"": 30, ""change_type"": 25, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00062,Control-20,Vulnerability,Medium,Rollback,Mitigated,enabled=False,enabled=False,2026-03-26 10:54:40,10,Mark Young,mark.young@company.com,Sanjana Verma,sanjana.verma@company.com,Performance Tuning,,True,False,30,"{""severity"": 15, ""status"": 5, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00030,Control-34,Cloud_Security,Medium,Remove,Remediated,enabled=True,enabled=True,2026-03-26 10:54:40,10,Andrew Thompson,andrew.thompson@company.com,Aisha Lewis,aisha.lewis@company.com,Performance Tuning,IS,False,False,35,"{""severity"": 15, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00388,Control-65,Logging,Critical,Modify,Under_Review,enabled=False,enabled=False,2026-03-26 10:54:40,10,Jason Thomas,jason.thomas@company.com,Gary Reddy,gary.reddy@company.com,Troubleshooting,IS,True,False,95,"{""severity"": 40, ""status"": 15, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00413,Control-13,Cloud_Security,Medium,Disable,Compliant,enabled=True,enabled=True,2026-03-26 10:54:40,10,Aisha Moore,aisha.moore@company.com,Ryan Jones,ryan.jones@company.com,Performance Tuning,GD,False,False,40,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00213,Control-84,Cloud_Security,Critical,Update,Under_Review,enabled=True,enabled=False,2026-03-27 10:54:40,10,Richard Taylor,richard.taylor@company.com,Nisha Bhat,nisha.bhat@company.com,Emergency Fix,CI,True,False,90,"{""severity"": 40, ""status"": 15, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00477,Control-51,Vulnerability,Medium,Rollback,Mitigated,enabled=False,enabled=True,2026-03-27 10:54:40,10,Yuki Rodriguez,yuki.rodriguez@company.com,Pooja Johnson,pooja.johnson@company.com,Performance Tuning,NI,False,False,30,"{""severity"": 15, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00041,Control-56,Endpoint,Critical,Update,Drifted,enabled=True,enabled=True,2026-03-27 10:54:40,10,Andrew Garcia,andrew.garcia@company.com,Stephen Bhat,stephen.bhat@company.com,Security Update,NI,False,False,85,"{""severity"": 40, ""status"": 30, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00168,Control-72,Firewall,Critical,Modify,Drifted,enabled=False,enabled=False,2026-03-27 10:54:40,10,Neha Ramirez,neha.ramirez@company.com,Zainab Johnson,zainab.johnson@company.com,Policy Change,CI,True,False,110,"{""severity"": 40, ""status"": 30, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00099,Control-80,Network_Segmentation,Low,Enable,Mitigated,enabled=False,enabled=False,2026-03-28 10:54:40,10,Gary Sharma,gary.sharma@company.com,Meera Harris,meera.harris@company.com,Emergency Fix,IS,True,False,15,"{""severity"": 5, ""status"": 5, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00165,Control-28,Vulnerability,Medium,Rollback,Compliant,enabled=True,enabled=True,2026-03-28 10:54:40,10,Larry Perez,larry.perez@company.com,Paul Taylor,paul.taylor@company.com,Performance Tuning,PC,False,False,15,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00480,Control-31,Cloud_Security,High,Update,Drifted,enabled=False,enabled=False,2026-03-28 10:54:40,10,Meera Patel,meera.patel@company.com,Meera Johnson,meera.johnson@company.com,Security Update,,True,False,85,"{""severity"": 30, ""status"": 30, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00312,Control-31,DLP,Low,Disable,Mitigated,enabled=True,enabled=True,2026-03-28 10:54:40,10,Harsh Young,harsh.young@company.com,Robert Davis,robert.davis@company.com,Policy Change,PC,False,False,45,"{""severity"": 5, ""status"": 5, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00331,Control-2,DLP,Low,Update,Under_Review,enabled=False,enabled=False,2026-03-28 10:54:40,10,Harsh Smith,harsh.smith@company.com,Timothy Verma,timothy.verma@company.com,Emergency Fix,,True,False,25,"{""severity"": 5, ""status"": 15, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00349,Control-18,Data_Protection,Medium,Disable,Under_Review,enabled=False,enabled=True,2026-03-28 10:54:40,10,Sofia Garcia,sofia.garcia@company.com,Riya Davis,riya.davis@company.com,Emergency Fix,CI,False,False,65,"{""severity"": 15, ""status"": 15, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00364,Control-88,Cloud_Security,High,Remove,Under_Review,enabled=False,enabled=True,2026-03-28 10:54:40,10,Xiulan Johnson,xiulan.johnson@company.com,Neha Williams,neha.williams@company.com,Security Update,,False,False,65,"{""severity"": 30, ""status"": 15, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00409,Control-70,Data_Protection,Medium,Enable,Drifted,enabled=True,enabled=False,2026-03-28 10:54:40,10,Sofia Taylor,sofia.taylor@company.com,Timothy Mishra,timothy.mishra@company.com,Policy Change,IS,True,False,60,"{""severity"": 15, ""status"": 30, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00377,Control-78,Endpoint,High,Rollback,Under_Review,enabled=True,enabled=True,2026-03-29 10:54:40,10,Xiulan Young,xiulan.young@company.com,Charles White,charles.white@company.com,Performance Tuning,,False,False,45,"{""severity"": 30, ""status"": 15, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00392,Control-58,Endpoint,High,Enable,Compliant,enabled=True,enabled=True,2026-03-29 10:54:40,10,Rajesh Singh,rajesh.singh@company.com,Kevin Pillai,kevin.pillai@company.com,Policy Change,,False,False,15,"{""severity"": 30, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00416,Control-91,Access_Control,High,Modify,Under_Review,enabled=False,enabled=True,2026-03-29 10:54:40,10,Richard Menon,richard.menon@company.com,Zainab Gupta,zainab.gupta@company.com,Emergency Fix,PC,False,False,65,"{""severity"": 30, ""status"": 15, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00442,Control-99,Vulnerability,Medium,Update,Drifted,enabled=False,enabled=False,2026-03-30 10:54:40,10,Pooja Ramirez,pooja.ramirez@company.com,Brian Sanchez,brian.sanchez@company.com,Emergency Fix,,True,False,60,"{""severity"": 15, ""status"": 30, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00381,Control-29,Encryption,Low,Enable,Drifted,enabled=True,enabled=False,2026-03-30 10:54:40,10,William Iyer,william.iyer@company.com,Meera Perez,meera.perez@company.com,Security Update,IS,True,False,40,"{""severity"": 5, ""status"": 30, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00026,Control-67,Vulnerability,Critical,Update,Under_Review,enabled=False,enabled=True,2026-03-30 10:54:40,10,Amara Rao,amara.rao@company.com,Meera Jones,meera.jones@company.com,Emergency Fix,,False,False,60,"{""severity"": 40, ""status"": 15, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00279,Control-65,Network_Segmentation,Medium,Rollback,Remediated,enabled=False,enabled=False,2026-03-30 10:54:40,10,Jacob Harris,jacob.harris@company.com,Nikhil Martinez,nikhil.martinez@company.com,Security Update,GD,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00048,Control-42,Encryption,Medium,Enable,Compliant,enabled=True,enabled=False,2026-03-31 10:54:40,10,Jonathan Clark,jonathan.clark@company.com,Deepika Jackson,deepika.jackson@company.com,Policy Change,NI,True,False,20,"{""severity"": 15, ""status"": -10, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00366,Control-96,DLP,Low,Disable,Under_Review,enabled=False,enabled=True,2026-03-31 10:54:40,10,Rajesh Harris,rajesh.harris@company.com,George Garcia,george.garcia@company.com,Security Update,IS,False,False,55,"{""severity"": 5, ""status"": 15, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00038,Control-75,Data_Protection,Info,Modify,Drifted,enabled=False,enabled=True,2026-03-31 10:54:40,10,George Patel,george.patel@company.com,George Bhat,george.bhat@company.com,Performance Tuning,,False,False,40,"{""severity"": 0, ""status"": 30, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00143,Control-64,Firewall,Medium,Enable,Remediated,enabled=False,enabled=True,2026-03-31 10:54:40,10,Pooja Lewis,pooja.lewis@company.com,Vikram Nair,vikram.nair@company.com,Policy Change,,False,False,0,"{""severity"": 15, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00198,Control-68,Cloud_Security,Medium,Update,Mitigated,enabled=True,enabled=False,2026-03-31 10:54:40,10,Timothy Lee,timothy.lee@company.com,Karan Menon,karan.menon@company.com,Performance Tuning,,True,False,35,"{""severity"": 15, ""status"": 5, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00481,Control-21,Vulnerability,Medium,Remove,Drifted,enabled=True,enabled=False,2026-03-31 10:54:40,10,Elena Rodriguez,elena.rodriguez@company.com,Vikram Thompson,vikram.thompson@company.com,Emergency Fix,GD,True,False,85,"{""severity"": 15, ""status"": 30, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00428,Control-80,Network_Segmentation,Medium,Remove,Under_Review,enabled=False,enabled=True,2026-03-31 10:54:40,10,Sofia Smith,sofia.smith@company.com,Larry Clark,larry.clark@company.com,Security Update,,False,False,50,"{""severity"": 15, ""status"": 15, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00002,Control-18,Logging,Low,Rollback,Compliant,enabled=True,enabled=False,2026-03-31 10:54:40,10,Meera Williams,meera.williams@company.com,Timothy Miller,timothy.miller@company.com,Security Update,,True,False,0,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00018,Control-28,Firewall,Medium,Update,Mitigated,enabled=True,enabled=False,2026-03-31 10:54:40,10,Timothy Davis,timothy.davis@company.com,Mark Clark,mark.clark@company.com,Policy Change,NI,True,False,45,"{""severity"": 15, ""status"": 5, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00208,Control-57,DLP,Low,Enable,Compliant,enabled=False,enabled=True,2026-03-31 10:54:40,10,Charles Pillai,charles.pillai@company.com,Amitabh Gonzalez,amitabh.gonzalez@company.com,Performance Tuning,IS,False,False,0,"{""severity"": 5, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00484,Control-2,DLP,High,Rollback,Drifted,enabled=False,enabled=False,2026-04-01 10:54:40,10,George Lee,george.lee@company.com,Sophia Mishra,sophia.mishra@company.com,Troubleshooting,PC,True,False,90,"{""severity"": 30, ""status"": 30, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00310,Control-32,Vulnerability,Medium,Update,Compliant,enabled=False,enabled=False,2026-04-01 10:54:40,10,Andrew Taylor,andrew.taylor@company.com,Andrew Jackson,andrew.jackson@company.com,Troubleshooting,,True,False,20,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00114,Control-88,Endpoint,Low,Update,Compliant,enabled=True,enabled=False,2026-04-01 10:54:40,10,Timothy Wilson,timothy.wilson@company.com,Fatima Nair,fatima.nair@company.com,Troubleshooting,IS,True,False,10,"{""severity"": 5, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00385,Control-38,Network_Segmentation,Critical,Enable,Drifted,enabled=True,enabled=False,2026-04-01 10:54:40,10,William Bhat,william.bhat@company.com,Arjun Garcia,arjun.garcia@company.com,Troubleshooting,,True,False,85,"{""severity"": 40, ""status"": 30, ""change_type"": -5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",CRITICAL_DRIFT
DRF00167,Control-68,Logging,Medium,Update,Under_Review,enabled=False,enabled=True,2026-04-01 10:54:40,10,Nicholas Patel,nicholas.patel@company.com,David Lee,david.lee@company.com,Policy Change,,False,False,35,"{""severity"": 15, ""status"": 15, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00183,Control-51,Logging,Critical,Remove,Remediated,enabled=True,enabled=True,2026-04-01 10:54:40,10,Nadia Reddy,nadia.reddy@company.com,Daniel Mishra,daniel.mishra@company.com,Policy Change,IS,False,False,60,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00087,Control-54,Data_Protection,High,Rollback,Drifted,enabled=True,enabled=True,2026-04-01 10:54:40,10,Pooja Brown,pooja.brown@company.com,Jacob Davis,jacob.davis@company.com,Performance Tuning,,False,False,60,"{""severity"": 30, ""status"": 30, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00118,Control-82,DLP,Low,Update,Remediated,enabled=True,enabled=True,2026-04-02 10:54:40,10,Nisha Kumar,nisha.kumar@company.com,Priya Mishra,priya.mishra@company.com,Security Update,IS,False,False,10,"{""severity"": 5, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00323,Control-13,Encryption,High,Rollback,Drifted,enabled=True,enabled=False,2026-04-02 10:54:40,10,Stephen Verma,stephen.verma@company.com,Amitabh Ghosh,amitabh.ghosh@company.com,Policy Change,,True,False,80,"{""severity"": 30, ""status"": 30, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00397,Control-89,Vulnerability,Medium,Remove,Mitigated,enabled=False,enabled=False,2026-04-02 10:54:40,10,William Gonzalez,william.gonzalez@company.com,Mark Anderson,mark.anderson@company.com,Emergency Fix,GD,True,False,60,"{""severity"": 15, ""status"": 5, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00171,Control-12,Access_Control,Info,Update,Remediated,enabled=False,enabled=True,2026-04-02 10:54:40,10,Priya Robinson,priya.robinson@company.com,Varun Das,varun.das@company.com,Emergency Fix,IS,False,False,5,"{""severity"": 0, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00187,Control-46,Firewall,Medium,Modify,Remediated,enabled=False,enabled=False,2026-04-02 10:54:40,10,Kenneth Gonzalez,kenneth.gonzalez@company.com,Meera Hernandez,meera.hernandez@company.com,Emergency Fix,,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 10, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00179,Control-14,Network_Segmentation,Critical,Update,Drifted,enabled=False,enabled=True,2026-04-02 10:54:40,10,George Miller,george.miller@company.com,Nicholas Rodriguez,nicholas.rodriguez@company.com,Security Update,,False,False,75,"{""severity"": 40, ""status"": 30, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",CRITICAL_DRIFT
DRF00232,Control-46,DLP,Info,Disable,Drifted,enabled=True,enabled=False,2026-04-02 10:54:40,10,Thomas Ghosh,thomas.ghosh@company.com,Aisha Pillai,aisha.pillai@company.com,Emergency Fix,CI,True,False,65,"{""severity"": 0, ""status"": 30, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00211,Control-34,Logging,Medium,Modify,Under_Review,enabled=False,enabled=False,2026-04-02 10:54:40,10,Raja Hernandez,raja.hernandez@company.com,Eric Iyer,eric.iyer@company.com,Security Update,NI,True,False,60,"{""severity"": 15, ""status"": 15, ""change_type"": 10, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00313,Control-93,Access_Control,Low,Modify,Compliant,enabled=False,enabled=False,2026-04-03 10:54:40,10,Ryan Thomas,ryan.thomas@company.com,Amitabh Martinez,amitabh.martinez@company.com,Emergency Fix,,True,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00419,Control-25,Access_Control,Medium,Remove,Remediated,enabled=False,enabled=False,2026-04-03 10:54:40,10,Nikhil Martinez,nikhil.martinez@company.com,Fatima Brown,fatima.brown@company.com,Security Update,CI,True,False,45,"{""severity"": 15, ""status"": -10, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00082,Control-17,Network_Segmentation,Medium,Remove,Remediated,enabled=True,enabled=False,2026-04-03 10:54:40,10,Anjali Thompson,anjali.thompson@company.com,Kenneth Sharma,kenneth.sharma@company.com,Troubleshooting,GD,True,False,45,"{""severity"": 15, ""status"": -10, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00496,Control-14,Encryption,Info,Enable,Under_Review,enabled=False,enabled=True,2026-04-03 10:54:40,10,Aisha Lewis,aisha.lewis@company.com,Richard Gupta,richard.gupta@company.com,Policy Change,,False,False,10,"{""severity"": 0, ""status"": 15, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00255,Control-22,Vulnerability,Medium,Remove,Mitigated,enabled=True,enabled=True,2026-04-03 10:54:40,10,Neha Verma,neha.verma@company.com,Joshua Anderson,joshua.anderson@company.com,Emergency Fix,IS,False,False,50,"{""severity"": 15, ""status"": 5, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00491,Control-88,Logging,Low,Enable,Mitigated,enabled=True,enabled=False,2026-04-04 10:54:40,10,Fatima Sharma,fatima.sharma@company.com,Daniel Iyer,daniel.iyer@company.com,Emergency Fix,NI,True,False,15,"{""severity"": 5, ""status"": 5, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00335,Control-54,Access_Control,Info,Update,Remediated,enabled=False,enabled=False,2026-04-04 10:54:40,10,Brian Singh,brian.singh@company.com,Steven Sharma,steven.sharma@company.com,Troubleshooting,NI,True,False,5,"{""severity"": 0, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00260,Control-85,Endpoint,Medium,Remove,Drifted,enabled=True,enabled=False,2026-04-04 10:54:40,10,Deepika Das,deepika.das@company.com,Matthew Ghosh,matthew.ghosh@company.com,Security Update,GD,True,False,85,"{""severity"": 15, ""status"": 30, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00363,Control-66,DLP,Medium,Enable,Remediated,enabled=False,enabled=False,2026-04-04 10:54:40,10,Ronald Thompson,ronald.thompson@company.com,Sophia Gupta,sophia.gupta@company.com,Security Update,PC,True,False,20,"{""severity"": 15, ""status"": -10, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00396,Control-45,Endpoint,Low,Rollback,Compliant,enabled=True,enabled=True,2026-04-04 10:54:40,10,Elena Lewis,elena.lewis@company.com,Leila Martinez,leila.martinez@company.com,Policy Change,CI,False,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00293,Control-13,Endpoint,Medium,Rollback,Remediated,enabled=True,enabled=False,2026-04-04 10:54:40,10,Gary Thomas,gary.thomas@company.com,Maria Moore,maria.moore@company.com,Troubleshooting,NI,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00116,Control-47,Network_Segmentation,Info,Modify,Drifted,enabled=True,enabled=False,2026-04-04 10:54:40,10,Brian Martinez,brian.martinez@company.com,Amitabh Moore,amitabh.moore@company.com,Policy Change,PC,True,False,50,"{""severity"": 0, ""status"": 30, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00296,Control-93,Data_Protection,Medium,Rollback,Remediated,enabled=True,enabled=False,2026-04-04 10:54:40,10,Richard Rao,richard.rao@company.com,Brian Young,brian.young@company.com,Emergency Fix,NI,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00066,Control-59,Cloud_Security,Medium,Enable,Drifted,enabled=False,enabled=False,2026-04-04 10:54:40,10,David Moore,david.moore@company.com,Rajesh Clark,rajesh.clark@company.com,Emergency Fix,CI,True,False,60,"{""severity"": 15, ""status"": 30, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00486,Control-77,Vulnerability,Info,Rollback,Drifted,enabled=True,enabled=True,2026-04-05 10:54:40,10,Paul Davis,paul.davis@company.com,Rohan Martin,rohan.martin@company.com,Policy Change,,False,False,30,"{""severity"": 0, ""status"": 30, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00133,Control-98,Logging,High,Disable,Remediated,enabled=True,enabled=True,2026-04-05 10:54:40,10,Anjali Rao,anjali.rao@company.com,Deepika Singh,deepika.singh@company.com,Security Update,NI,False,False,55,"{""severity"": 30, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00319,Control-47,Vulnerability,Medium,Update,Compliant,enabled=False,enabled=False,2026-04-05 10:54:40,10,Amara Moore,amara.moore@company.com,Jacob Sanchez,jacob.sanchez@company.com,Performance Tuning,,True,False,20,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00148,Control-98,Vulnerability,High,Disable,Mitigated,enabled=True,enabled=True,2026-04-05 10:54:40,10,Maria Gonzalez,maria.gonzalez@company.com,Jason Patel,jason.patel@company.com,Security Update,GD,False,False,70,"{""severity"": 30, ""status"": 5, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00081,Control-23,Vulnerability,High,Disable,Drifted,enabled=True,enabled=False,2026-04-05 10:54:40,10,Zainab Bhat,zainab.bhat@company.com,Deepika Martinez,deepika.martinez@company.com,Emergency Fix,,True,False,105,"{""severity"": 30, ""status"": 30, ""change_type"": 25, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00424,Control-79,Firewall,Medium,Update,Compliant,enabled=False,enabled=True,2026-04-05 10:54:40,10,Jason Martin,jason.martin@company.com,Matthew Ramirez,matthew.ramirez@company.com,Emergency Fix,,False,False,10,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00399,Control-29,Access_Control,High,Remove,Mitigated,enabled=False,enabled=False,2026-04-05 10:54:40,10,Ronald Harris,ronald.harris@company.com,Yuki Thomas,yuki.thomas@company.com,Security Update,,True,False,75,"{""severity"": 30, ""status"": 5, ""change_type"": 20, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00039,Control-75,Vulnerability,Medium,Rollback,Remediated,enabled=False,enabled=False,2026-04-05 10:54:40,10,Thomas Young,thomas.young@company.com,James Williams,james.williams@company.com,Policy Change,,True,False,15,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00071,Control-54,Data_Protection,Critical,Disable,Remediated,enabled=False,enabled=True,2026-04-05 10:54:40,10,Rajesh Sharma,rajesh.sharma@company.com,Deepika Das,deepika.das@company.com,Security Update,,False,False,55,"{""severity"": 40, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00372,Control-51,Network_Segmentation,Medium,Remove,Remediated,enabled=False,enabled=False,2026-04-05 10:54:40,10,David Robinson,david.robinson@company.com,Ronald Harris,ronald.harris@company.com,Security Update,CI,True,False,45,"{""severity"": 15, ""status"": -10, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00121,Control-46,Endpoint,Critical,Modify,Remediated,enabled=False,enabled=True,2026-04-06 10:54:40,10,Diya Gupta,diya.gupta@company.com,Riya Verma,riya.verma@company.com,Troubleshooting,NI,False,False,50,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00127,Control-10,DLP,Critical,Update,Compliant,enabled=False,enabled=True,2026-04-06 10:54:40,10,Paul Lee,paul.lee@company.com,Nadia Gupta,nadia.gupta@company.com,Security Update,,False,False,35,"{""severity"": 40, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00487,Control-86,DLP,Critical,Disable,Compliant,enabled=False,enabled=False,2026-04-06 10:54:40,10,Rohan Gonzalez,rohan.gonzalez@company.com,Isha Patel,isha.patel@company.com,Policy Change,,True,False,75,"{""severity"": 40, ""status"": -10, ""change_type"": 25, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",CRITICAL_DRIFT
